subject,title,subject_summary,rating
208826,少女与战车 最终章 第3话,"在赢得BC自由学校锦标赛胜利后，举行了大洗女子学校锦标赛“无限公路杯”第二轮比赛。从位面表面，“投降”战斗即将来临，大洗女子学校的知识教育浪潮即将来临！难道是针对三穗东人会最终的冲突局势而采取的策略？ 

与此同时，不可能再做出学校的决定了！黑森峰女学园VS真理科学园，圣载罗立安女学园VS安琪奥高中，两所学校的判定结果是同一所免费学校！

谁是无限赛车杯的冠军？ ？",7.645046329
5870,九色鹿,"《九色鹿》出自1981年上海美影展览馆，展出的一些动人的画作，内容为自述，敦煌壁画中佛的故事——《鹿王本生》，内容为佛教传入中国的前因后果。

远古时期，当一堵荒无人烟的围墙建成时，一位波商的挡风玻璃通向一个迷宫，突然在其他人的方向出现了一个有着九种颜色的神鹿的头颅。当九色鹿到达森林时，有人被叫来救他。本来，人为蛇，就会年久失修。串木三部将等人，如石岸。蛇满心感激，九色鹿只是向另一位将军求情，对方有回应，蛇也会回应。
哈斯商人来到了古老的皇宫，国王在沙漠中遇到了一次奇怪的遭遇。 谁知道王后，到达时她穿着九色鹿皮服装。尤那王宣布逮捕他，并任命九色鹿。蛇人忘了看到利润，国王得知，设计师在包装中画了一只九色鹿。当另一个伪装者落入水中时，神鹿的声音传来，将他救了出来，担任守护者的武士接替了位置。谁知鹿九色神光，京城化为灰热。九色鹿子王被蛇袭击，百姓的行为对他有亏欠，国王深感忧虑。当蛇袭击时，人受到惊吓，返回医院后死亡。",7.719764012
9757,好想告诉你 第二季,"黑沼佐和子的外文名字是“贵子”，她有一个秘密的名字和一个秘密的信息。如果你想避开周围的环境，你就会得到自己的赞美，也会得到你的钦佩。鼓受到自己风格的鼓励，志野茜、吉田千鹤、真田龙、同组、同学者、泽子。
这是一个“小学”的校园青春故事，详细描绘了友情、爱情、友情、友情、心碎的一些方面。
第一季时，主角黑沼佐和子性格很好，但她年事已高，与别人的想法不一样，真正爱别人，是因为她的外表，以及其他人的采访。人们都说他是一个“好孩子”，但这个孩子却是谦虚而热心的，即使他作为一个真正的仆人克服了自己的努力。主角是Shota Kakufu，100％清爽，易于使用，在世界中间清爽开朗，并且主角诚实，拥有温暖灵活的身体。佐和子和枫在第一季就在场，第一集到了最后一集的结尾，其他人也承认他们在新年里去世了，当然仆人也很期待第二季的到来。第二季中，值得关注的人物有野早佐和子、千尊龙芳、矢野矢野和国宫。
投掷：
黑沼佐和子：能登真美子 风早：浪川大辅
矢野淳：佐条美雪、吉田千吉：三平裕子、真田亮：中村雄一
核桃梅：平野贤人：三浦守",7.672926009
317680,歌剧少女!!,创作于大正时代的《红花歌》在当时风靡一时，并突破到允许未婚女性参与的舞台制作。人才济济的“红华歌乐学校”第100批学生入学率低，录取成功。身高178公分，打扮成“奥须贺大人”，天真烂漫的少女渡边纱木。一友一友的梦想，曾经的国民偶像，对南都的热爱。学校生活现已开放！,7.598268398
893,灰羽联盟,"梦中醒来的少女，突然发现自己在东边的东边，还有东边东边的声音，还有隔壁的声音。终于，老宅的第一个房间，一个大“月亮”已经就位，快车也准备出发了。原来，同一个部落的新成员诞生了。
取得了巨大的成功，良好的形象以声音和声音为主导，第一名的女孩以中学生的身份诞生了。 Reki她们（绰号“Haibane”，背上有灰色羽毛的天使雕像，头上有美丽的光芒）就在他所在的地方。正因为如此，它是不断坠落的梦（Rakka），因此得名Rakka。他的背上，也是海巴恩家族的一员。
在“海巴恩”部落“海巴联盟”的保护下，拉卡生活在奥吉村，过着安逸的生活。然而，我确实改变了主意，我的自强依然是真的，我的想法还没来，我焦急万分……",7.660550459
284524,犬王,"出生于京都室町，是某剧场里的一只异形狗。从前，一位狗王遇到了一位来自平家的男孩，他是一个盲童，也是一位琵琶大师。不知不觉间，我们两个就唱歌跳舞了。朋友鱼和琵琶的弦，狗王的歌。一瞬间，只有两个人的呼吸，只是两个人的世界展开。
一个享受华丽生活的狗王，发展出强大的舞蹈，发展自己的人生。调查真相、弹奏琵琶、结交不同世界的朋友。其他人都是在这个动荡的世界里长大、生存下来的，他们的才华也从此得到了发展，他们的作品也成为了独一无二的独特人才。东边和西边还有另外两个人等着。",7.688955672
4607,降世神通：最后的气宗 第二季,故事带有中国神话色彩，人类作者也有东方古代故事。 2005年，该动画电影荣获全球最美民族动画画第33名。 《阿凡达》主要故事是一个虚构的东方神力故事：气、火、水、土是世界四大神力，而阿凡达是唯一拥有这四大神力的人，征服了世界。邪恶而火热的国家。然而，就在人们最需要帮助的时候，神秘失踪事件却结束了。几千年后，韩国出现了水族部落。水部落英雄卡塔拉和也和索卡拯救了一个巨大的冰山洞穴村庄和一个名叫安昂的 12 岁神秘男孩。自从“Aang”失踪很长时间以来，其他人也出现了。 「神性」唤醒体内的神力，最终的同伴就是救赎之路，同时，幕府之后的故事也随之展开。,8.012326656
86895,悠哉日常大王 OAD,该书第7卷。,7.690099834
20547,迷糊餐厅 第二季,"Wagnaria，2011年10月，重新开业！
官方网站：http://www.wagnaria.com/",7.602215509
14588,摇曳百合,在森国中公园，平安无事的四名成员：女主人赤座明里、离家出走的杏子、呕吐物般的船表、能在别人面前打扮成少女的吉川千夏、以及自以为是的吉川千夏。他是茶道部的一名职员，也自称是当地的工作人员。当学生会回来使用他们的教室并进行干预时，他们能够在各种百合幻想和作品中跳舞。,7.617092768
3293,热带雨林的爆笑生活FINAL,第2部OVA《热雨林爆将生活FINAL》（以下简称FINAL）于2003年底至2004年首次制作，共14卷（7卷）。 OVA在日本KIDS STATION TV上映。,7.785796105
10436,战国鬼才传,"战争时期，军主角田佐助是一位值得信赖的臣子、贴身武士和武士，也是一位经过长期军事训练、博学多才的天才。心灵深邃，学了茶道就失去了灵魂的人。
阐释了山田义弘的喜剧摄影手法，以及古田佐助如何成为花艺、茶道、建筑、陶艺大师，自成一格的天才工匠，以及他在其他国家和时代的坎坷人生。山田义博使用这篇文章最有趣的方式是看看大师会如何看待古田佐助以自我为中心的“天才”之路。曾部的作品荣获第14届手冢治虫文化奖漫画奖。",7.87854251
8803,幽游白书,14岁的不良少年浦佑介，从一辆小校车里救了一个人，死了，死在异世界，死时有着不寻常的外貌，并获得了重生的机会。当我继续思考这个世界时，幽介最终重复了自己的身体，探索了这个世界。 在他的第一个任期内，佑介能够确认这部电影已经拍摄完毕，另外三人加入了尚未决定解散世界的桑原（佑介的死亡党）。 “暗黑武道大会”期间，表现优异的队伍领导者，以及其他实力强的选手，每天的工资都会增加。 探索世界前任继承者——仙水忍者通往魔界与人界的道路，幽介等人进入魔界，幽介成为仙水“被杀”，但幽介本来就是魔族继承者，所以这个幽介是转世完成的。在老人的帮助下，佑介最终击败了仙人，武士们也回到了人间。 幽助等人是日本仙水在妖村中引人注目、令人震惊的怪物，其中最强大的三大集合——读美、来禅日本体各自自导幽助、日本形象、霍普等人开发了自己的助手。援助的理由并不是闪电十足，其他时候玩日本水的时候都是「帮」等人，不得不留下其他「算计」，照片也被拍下来了，并且得到了很多小住宿的机会，也接受了采访，因为多年前的小恩怨，其他三人都回到了魔界，世界各地的下一代人都成就了。一年内成功。 一年后，来禅去世，得到援助的王子国向一处魔界提出请求，胜利者即可成为魔界的统治者。魔界第一场战斗的胜利者是雷禅之前的朋友。入侵后，和真佑介回到了人类世界，而影片的计划仍然停留在魔界。,7.767878788
3622,向阳素描×☆☆☆,《天日素描×☆☆☆》完全完成《天日素描2》原班人马，总导演新坊昭之，第3季动画系列基本结构，第2季基本结构，局部当前小剧场的需求得到了深化。,7.691099476
1171,东方梦想夏乡,"《无双坂》是东方Project的二次同人动画，最初由独立同人公司“Maifu”制作。
幻想屋
这是我们现代世界中的一个不同的世界。
纳里是人类和非人的仙女、怪物、神、和平和共同理想的力量。
博丽神社是供奉着守护世界的巫女的神社。
每年夏天，纳里聚会上的聚会都是一场盛大的宴会。
每逢一席，一处神社，一片幻境，居民齐聚一堂，热度非凡。
今年的幻想一如往常，夏日天堂的到来",7.650219834
